ref_img_name,dis_img_name,quality_score,jnd_mapped
i01.png,I01_01_1.png,0.8162996768951416,2.755504846572876
i01.png,I01_11_1.png,0.8046755790710449,2.929866313934326
i01.png,I01_13_1.png,0.8923091888427734,1.6153621673583984
i01.png,i01_01_2.png,0.7439180612564087,3.8412290811538696
i01.png,i01_01_3.png,0.6535781621932983,5.196327567100525
i01.png,i01_01_4.png,0.5819340944290161,6.270988583564758
i01.png,i01_01_5.png,0.507980227470398,7.380296587944031
i01.png,i01_02_1.png,0.8798120021820068,1.8028199672698975
i01.png,i01_02_2.png,0.8155549764633179,2.766675353050232
i01.png,i01_02_3.png,0.7348731756210327,3.9769023656845093
i01.png,i01_02_4.png,0.6583240032196045,5.125139951705933
i01.png,i01_02_5.png,0.5734992027282715,6.397511959075928
i01.png,i01_03_1.png,0.7235399484634399,4.146900773048401
i01.png,i01_03_2.png,0.6406843662261963,5.389734506607056
i01.png,i01_03_3.png,0.5555003881454468,6.667494177818298
i01.png,i01_03_4.png,0.4529600739479065,8.205598890781403
i01.png,i01_03_5.png,0.368732213973999,9.469016790390015
i01.png,i01_04_1.png,0.9191105365753174,1.2133419513702393
i01.png,i01_04_2.png,0.8669453859329224,1.9958192110061646
i01.png,i01_04_3.png,0.7963658571243286,3.054512143135071
i01.png,i01_04_4.png,0.7178497314453125,4.2322540283203125
i01.png,i01_04_5.png,0.6112204194068909,5.831693708896637
i01.png,i01_05_1.png,0.8177752494812012,2.7333712577819824
i01.png,i01_05_2.png,0.7429631948471069,3.855552077293396
i01.png,i01_05_3.png,0.6162446737289429,5.756329894065857
i01.png,i01_05_4.png,0.490268737077713,7.645968943834305
i01.png,i01_05_5.png,0.1783585250377655,12.324622124433517
i01.png,i01_06_1.png,0.9215094447135925,1.177358329296112
i01.png,i01_06_2.png,0.8568809032440186,2.1467864513397217
i01.png,i01_06_3.png,0.7920768857002258,3.1188467144966125
i01.png,i01_06_4.png,0.7026571035385132,4.460143446922302
i01.png,i01_06_5.png,0.572759747505188,6.40860378742218
i01.png,i01_07_1.png,0.8742430806159973,1.8863537907600403
i01.png,i01_07_2.png,0.7863480448722839,3.204779326915741
i01.png,i01_07_3.png,0.7378316521644592,3.9325252175331116
i01.png,i01_07_4.png,0.6592055559158325,5.111916661262512
i01.png,i01_07_5.png,0.5668637752532959,6.4970433712005615
i01.png,i01_08_1.png,0.9549239873886108,0.6761401891708374
i01.png,i01_08_2.png,0.8631103038787842,2.0533454418182373
i01.png,i01_08_3.png,0.677335262298584,4.83997106552124
i01.png,i01_08_4.png,0.4656984210014343,8.014523684978485
