ref_img_name,dis_img_name,quality_score,jnd_mapped
a0000.png,a0000_10_00.png,0.5820992588996887,6.268511116504669
a0000.png,a0000_10_01.png,0.7536928057670593,3.69460791349411
a0000.png,a0000_10_02.png,0.636579692363739,5.451304614543915
a0000.png,a0000_10_03.png,0.47261399030685425,7.910790145397186
a0000.png,a0000_10_04.png,0.8496136665344238,2.2557950019836426
a0000.png,a0000_10_05.png,0.7495653629302979,3.7565195560455322
a0000.png,a0000_10_06.png,0.7489486932754517,3.765769600868225
a0000.png,a0000_10_07.png,0.7365368604660034,3.9519470930099487
a0000.png,a0000_10_08.png,0.7175819277763367,4.23627108335495
a0000.png,a0000_10_09.png,0.7021135091781616,4.468297362327576
a0000.png,a0000_10_10.png,0.6793636679649353,4.8095449805259705
a0000.png,a0000_10_11.png,0.7173949480056763,4.239075779914856
a0000.png,a0000_10_12.png,0.6581883430480957,5.1271748542785645
a0000.png,a0000_10_14.png,0.6224583387374878,5.663124918937683
a0000.png,a0000_10_15.png,0.5536963939666748,6.694554090499878
a0000.png,a0000_10_16.png,0.4472285509109497,8.291571736335754
a0000.png,a0000_10_17.png,0.3423091769218445,9.865362346172333
a0000.png,a0000_10_18.png,0.7658075094223022,3.5128873586654663
a0000.png,a0000_10_19.png,0.6481971740722656,5.277042388916016
a0000.png,a0000_10_20.png,0.687575101852417,4.686373472213745
a0000.png,a0000_10_21.png,0.641987681388855,5.370184779167175
a0000.png,a0000_10_24.png,0.6534683108329773,5.197975337505341
a0000.png,a0000_10_26.png,0.676335871219635,4.854961931705475
a0000.png,a0000_10_27.png,0.6714535355567932,4.928196966648102
a0000.png,a0000_10_28.png,0.6846321821212769,4.730517268180847
a0000.png,a0000_10_29.png,0.8284327387809753,2.57350891828537
a0000.png,a0000_10_30.png,0.9042582511901855,1.4361262321472168
a0000.png,a0000_10_31.png,0.7238989472389221,4.141515791416168
a0000.png,a0000_10_32.png,0.8949177265167236,1.5762341022491455
a0000.png,a0000_10_34.png,0.5611833930015564,6.582249104976654
a0000.png,a0000_10_35.png,0.7328571677207947,4.00714248418808
a0000.png,a0000_10_36.png,0.6860628128051758,4.709057807922363
a0000.png,a0000_10_37.png,0.6440932750701904,5.3386008739471436
a0000.png,a0000_10_38.png,0.6744847297668457,4.8827290534973145
a0000.png,a0000_10_39.png,0.6028647422790527,5.957028865814209
a0000.png,a0000_10_40.png,0.6308775544166565,5.536836683750153
a0000.png,a0000_10_41.png,0.5791459083557129,6.312811374664307
a0000.png,a0000_10_42.png,0.5852599740028381,6.221100389957428
a0000.png,a0000_10_43.png,0.5698897242546082,6.451654136180878
a0000.png,a0000_10_44.png,0.5516456365585327,6.725315451622009
a0000.png,a0000_10_46.png,0.7596067786216736,3.6058983206748962
a0000.png,a0000_10_47.png,0.6929121613502502,4.606317579746246
a0000.png,a0000_10_48.png,0.6964797973632812,4.552803039550781
a0000.png,a0000_10_49.png,0.6848592758178711,4.727110862731934
a0000.png,a0000_10_50.png,0.7000523209571838,4.499215185642242
a0000.png,a0000_10_51.png,0.7118987441062927,4.321518838405609
a0000.png,a0000_10_52.png,0.647400438785553,5.288993418216705
a0000.png,a0000_10_53.png,0.6154402494430542,5.768396258354187
a0000.png,a0000_10_54.png,0.6010311841964722,5.9845322370529175
a0000.png,a0000_10_55.png,0.6423463821411133,5.364804267883301
a0000.png,a0000_10_56.png,0.5715742111206055,6.426386833190918
a0000.png,a0000_10_58.png,0.48720884323120117,7.691867351531982
a0000.png,a0000_10_61.png,0.7202490568161011,4.196264147758484
a0000.png,a0000_10_62.png,0.6828896999359131,4.756654500961304
a0000.png,a0000_10_63.png,0.6559894680976868,5.1601579785346985
a0000.png,a0000_10_64.png,0.7436209917068481,3.845685124397278
a0000.png,a0000_10_65.png,0.63202965259552,5.5195552110672
a0000.png,a0000_10_66.png,0.644117534160614,5.33823698759079
a0000.png,a0000_10_67.png,0.6719618439674377,4.920572340488434
a0000.png,a0000_10_68.png,0.7336670756340027,3.9949938654899597
a0000.png,a0000_10_69.png,0.6129611134529114,5.805583298206329
a0000.png,a0000_10_70.png,0.5112564563751221,7.331153154373169
a0000.png,a0000_10_71.png,0.5073804259300232,7.389293611049652
a0000.png,a0000_10_72.png,0.5386940240859985,6.919589638710022
a0000.png,a0000_10_73.png,0.4334881007671356,8.497678488492966
a0000.png,a0000_10_74.png,0.4821549952030182,7.767675071954727
a0000.png,a0000_10_75.png,0.4847513735294342,7.728729397058487
a0001.png,a0001_00_00.png,0.841806173324585,2.3729074001312256
a0001.png,a0001_00_01.png,0.7255984544754028,4.1160231828689575
a0001.png,a0001_00_02.png,0.921124279499054,1.1831358075141907
a0001.png,a0001_00_03.png,0.8175917267799377,2.736124098300934
a0001.png,a0001_00_04.png,0.7297481298446655,4.053778052330017
a0001.png,a0001_00_05.png,0.8422446846961975,2.3663297295570374
a0001.png,a0001_00_06.png,0.7455026507377625,3.8174602389335632
a0001.png,a0001_00_07.png,0.6576833724975586,5.134749412536621
a0001.png,a0001_00_08.png,0.9003499150276184,1.4947512745857239
a0001.png,a0001_00_09.png,0.7772840857505798,3.3407387137413025
a0001.png,a0001_00_10.png,0.686257004737854,4.70614492893219
a0001.png,a0001_00_11.png,0.907867968082428,1.3819804787635803
a0001.png,a0001_01_00.png,0.906745195388794,1.3988220691680908
a0001.png,a0001_01_01.png,0.8100576400756836,2.849135398864746
a0001.png,a0001_01_02.png,0.737595796585083,3.936063051223755
a0001.png,a0001_01_03.png,0.9183064103126526,1.2254038453102112
a0001.png,a0001_01_04.png,0.8100510835647583,2.8492337465286255
a0001.png,a0001_01_05.png,0.7452489137649536,3.821266293525696
a0001.png,a0001_01_06.png,0.9104094505310059,1.343858242034912
a0001.png,a0001_01_07.png,0.8188218474388123,2.717672288417816
a0001.png,a0001_01_08.png,0.7172463536262512,4.241304695606232
a0001.png,a0001_01_09.png,0.9346035122871399,0.9809473156929016
a0001.png,a0001_01_10.png,0.8326138257980347,2.51079261302948
a0001.png,a0001_01_11.png,0.7482638955116272,3.776041567325592
a0001.png,a0001_01_12.png,0.9345682263374329,0.9814766049385071
a0001.png,a0001_01_13.png,0.8322862982749939,2.5157055258750916
a0001.png,a0001_01_14.png,0.7469826340675354,3.795260488986969
a0001.png,a0001_01_15.png,0.588249683380127,6.176254749298096
a0001.png,a0001_02_00.png,0.8556628227233887,2.16505765914917
a0001.png,a0001_02_01.png,0.8556628227233887,2.16505765914917
a0001.png,a0001_02_02.png,0.8964024186134338,1.5539637207984924
a0001.png,a0001_02_03.png,0.8840457797050476,1.7393133044242859
a0001.png,a0001_02_04.png,0.8189821839332581,2.715267241001129
a0001.png,a0001_02_05.png,0.6849807500839233,4.72528874874115
a0001.png,a0001_02_06.png,0.707741916179657,4.383871257305145
a0001.png,a0001_02_07.png,0.7157261371612549,4.264107942581177
a0001.png,a0001_02_08.png,0.7118693590164185,4.321959614753723
a0001.png,a0001_02_09.png,0.6907196044921875,4.6392059326171875
a0001.png,a0001_03_00.png,0.6605483889579773,5.091774165630341
a0001.png,a0001_03_01.png,0.844046950340271,2.339295744895935
a0001.png,a0001_03_02.png,0.7729098200798035,3.406352698802948
a0001.png,a0001_03_03.png,0.7470774054527283,3.793838918209076
a0001.png,a0001_03_04.png,0.7470774054527283,3.793838918209076
a0001.png,a0001_03_05.png,0.7470773458480835,3.7938398122787476
a0001.png,a0001_03_06.png,0.8418651223182678,2.3720231652259827
a0001.png,a0001_03_07.png,0.7643460035324097,3.534809947013855
a0001.png,a0001_03_08.png,0.7481968402862549,3.7770473957061768
a0001.png,a0001_03_09.png,0.7414824366569519,3.8777634501457214
a0001.png,a0001_03_10.png,0.8413195013999939,2.3802074790000916
a0001.png,a0001_03_11.png,0.8296827673912048,2.5547584891319275
a0001.png,a0001_03_12.png,0.7869973182678223,3.195040225982666
a0001.png,a0001_03_13.png,0.8353515267372131,2.469727098941803
a0001.png,a0001_03_14.png,0.8259578943252563,2.610631585121155
a0001.png,a0001_03_15.png,0.8073053956031799,2.890419065952301
a0001.png,a0001_03_16.png,0.7952193021774292,3.071710467338562
a0001.png,a0001_03_17.png,0.8262377381324768,2.606433928012848
a0001.png,a0001_03_18.png,0.8396235108375549,2.405647337436676
a0001.png,a0001_03_19.png,0.8311029672622681,2.533455491065979
a0001.png,a0001_03_20.png,0.7306303977966309,4.040544033050537
a0001.png,a0001_03_21.png,0.6531524658203125,5.2027130126953125
a0001.png,a0001_03_22.png,0.7215864062309265,4.176203906536102
a0001.png,a0001_03_23.png,0.6194401979446411,5.708397030830383
a0001.png,a0001_04_00.png,0.6229168772697449,5.656246840953827
a0001.png,a0001_04_01.png,0.5163719654083252,7.254420518875122
a0001.png,a0001_04_02.png,0.6538732647895813,5.1919010281562805
